"Managing Agency","FMS ID","Year-Month Reported","Total Budget","Spend to Date","Spend to Date %","Budget Variance","Budget Variance %"
"DPR","P-6CADMAR","202505","$2,551,992","$322,536.8","12.63%","$62,000","2.48%"
"DPR","P-6CADMAR","202509","$2,765,992","$325,412.68","11.76%","$214,000","8.38%"
"DPR","P-6CADMAR","202601","$2,765,992","$376,382.97","13.6%","$0","0%"
"DPR","P-6CADMAR","202605","$2,765,992","$407,514.55","14.73%","$0","0%"
"DPR","P-6CGDWTR","202202","$1,000,000",,,,
"DPR","P-6CGDWTR","202305","$1,050,000","$41,389.07","3.94%","$50,000","5%"
"DPR","P-6CGDWTR","202309","$1,050,000","$41,389.07","3.94%","$0","0%"
"DPR","P-6CGDWTR","202401","$1,050,000","$41,832.45","3.98%","$0","0%"
"DPR","P-6CGDWTR","202405","$1,050,000","$43,952.53","4.18%","$0","0%"
"DPR","P-6CGDWTR","202409","$1,050,000","$44,217.72","4.21%","$0","0%"
"DPR","P-6CGDWTR","202501","$1,050,000","$384,515.89","36.62%","$0","0%"
"DPR","P-6CGDWTR","202505","$1,050,000","$410,963.86","39.13%","$0","0%"
"DPR","P-6CGDWTR","202509","$1,060,335.02","$410,963.86","38.75%","$10,335.02","0.98%"
"DPR","P-6CGDWTR","202601","$1,060,335.02","$410,963.86","38.75%","$0","0%"
"DPR","P-6CGDWTR","202605","$1,060,335.02","$410,963.86","38.75%","$0","0%"
"DPR","P-6CNGEVC","202305","$868,000",,,,
"DPR","P-6CNGEVC","202305","$868,000","$0","0%","$0","0%"
"DPR","P-6CNGEVC","202309","$868,000","$0","0%","$0","0%"
"DPR","P-6CNGEVC","202401","$868,000","$0","0%","$0","0%"
"DPR","P-6CNGEVC","202405","$868,000","$0","0%","$0","0%"
"DPR","P-6CNGEVC","202409","$976,000","$60,550.54","6.2%","$108,000","12.44%"
"DPR","P-6CNGEVC","202501","$976,000","$108,000","11.06%","$0","0%"
"DPR","P-6CNGEVC","202505","$976,000","$108,000","11.06%","$0","0%"
"DPR","P-6CNGEVC","202509","$976,000","$108,000","11.06%","$0","0%"
"DPR","P-6CNGEVC","202601","$976,000","$108,000","11.06%","$0","0%"
"DPR","P-6CNGEVC","202605","$976,000","$108,000","11.06%","$0","0%"
"DPR","P-6CPIBN3","201410","$1,392,000",,,,
"DPR","P-6CPIBN3","202305","$20,901,699.55","$19,735,735.81","94.42%","$19,509,699.55","1,401.55%"
"DPR","P-6CPIBN3","202309","$20,857,466.06","$19,735,735.81","94.62%","$-44,233.49","-0.21%"
"DPR","P-6CPIBN3","202401","$20,857,466.06","$19,735,735.81","94.62%","$0","0%"
"DPR","P-6CPIBN3","202405","$20,857,466.06","$19,737,642.09","94.63%","$0","0%"
"DPR","P-6CPIBN3","202409","$20,857,466.06","$19,737,642.09","94.63%","$0","0%"
"DPR","P-6CPIBN3","202501","$19,965,466.06","$19,737,642.09","98.85%","$-892,000","-4.27%"
"DPR","P-6CPIBN3","202505","$19,965,466.06","$19,862,642.09","99.48%","$0","0%"
"DPR","P-6CPIBN3","202509","$20,090,358.01","$19,862,642.09","98.86%","$124,891.95","0.62%"
"DPR","P-6CPIBN3","202601","$20,057,358.01","$19,862,642.09","99.02%","$-33,000","-0.16%"
"DPR","P-6CPIBN3","202605","$20,057,358.01","$19,862,642.09","99.02%","$0","0%"
"DPR","P-6CPPRGW","202405","$684,000","$0","0%",,
"DPR","P-6CPPRGW","202409","$684,000","$0","0%","$0","0%"
"DPR","P-6CPPRGW","202501","$684,000","$0","0%","$0","0%"
"DPR","P-6CPPRGW","202505","$684,000","$0","0%","$0","0%"
"DPR","P-6CPPRGW","202509","$679,000","$0","0%","$-5,000","-0.73%"
"DPR","P-6CPPRGW","202601","$679,000","$0","0%","$0","0%"
"DPR","P-6CPPRGW","202605","$679,000","$0","0%","$0","0%"
"DPR","P-6CPSTR1","202509","$4,144,000","$0","0%",,
"DPR","P-6CPSTR1","202601","$4,144,000","$0","0%","$0","0%"
"DPR","P-6CPSTR1","202605","$4,144,000","$0","0%","$0","0%"
"DPR","P-6CW1250","200709","$13,931,000",,,,
"DPR","P-6CW1250","202305","$17,621,482.03","$426,785.17","2.42%","$3,690,482.03","26.49%"
"DPR","P-6CW1250","202309","$33,494,482.03","$426,785.17","1.27%","$15,873,000","90.07%"
"DPR","P-6CW1250","202401","$33,494,482.03","$426,785.17","1.27%","$0","0%"
"DPR","P-6CW1250","202405","$33,494,482.03","$426,785.17","1.27%","$0","0%"
"DPR","P-6CW1250","202409","$33,494,482.03","$426,785.17","1.27%","$0","0%"
"DPR","P-6CW1250","202501","$27,441,482.03","$426,785.17","1.55%","$-6,053,000","-18.07%"
"DPR","P-6CW1250","202505","$442,482.03","$426,785.17","96.45%","$-26,999,000","-98.38%"
"DPR","P-6CW1250","202509","$442,482.03","$426,785.17","96.45%","$0","0%"
"DPR","P-6CW1250","202601","$442,482.03","$426,785.17","96.45%","$0","0%"
"DPR","P-6CW1250","202605","$442,482.03","$426,785.17","96.45%","$0","0%"
"DPR","P-6CWCMFT","201804","$14,529,000",,,,
"DPR","P-6CWCMFT","202305","$1,910,000","$0","0%","$-12,619,000","-86.85%"
"DPR","P-6CWCMFT","202309","$19,447,000","$0","0%","$17,537,000","918.16%"
"DPR","P-6CWCMFT","202401","$19,447,000","$0","0%","$0","0%"
"DPR","P-6CWCMFT","202405","$19,447,000","$0","0%","$0","0%"
"DPR","P-6CWCMFT","202409","$19,447,000","$0","0%","$0","0%"
"DPR","P-6CWCMFT","202501","$9,833,000","$0","0%","$-9,614,000","-49.43%"
"DPR","P-6CWCMFT","202505","$0","$0","0%","$-9,833,000","-100%"
"DPR","P-6CWCMFT","202509","$0","$0","0%","$0",
"DPR","P-6CWCMFT","202601","$0","$0","0%","$0",
"DPR","P-6CWCMFT","202605","$0","$0","0%","$0",
"DPR","P-6CWCMVE","201804","$225,000",,,,
"DPR","P-6CWCMVE","202305","$225,213.95","$137,012.87","60.83%","$213.95","0.09%"
"DPR","P-6CWCMVE","202309","$225,213.95","$137,012.87","60.83%","$0","0%"
"DPR","P-6CWCMVE","202401","$225,213.95","$137,012.87","60.83%","$0","0%"
"DPR","P-6CWCMVE","202405","$225,213.95","$137,012.87","60.83%","$0","0%"
"DPR","P-6CWCMVE","202409","$225,213.95","$137,012.87","60.83%","$0","0%"
"DPR","P-6CWCMVE","202501","$184,213.95","$137,012.87","74.37%","$-41,000","-18.2%"
"DPR","P-6CWCMVE","202505","$184,213.95","$137,012.87","74.37%","$0","0%"
"DPR","P-6CWCMVE","202509","$184,213.95","$137,012.87","74.37%","$0","0%"
"DPR","P-6CWCMVE","202601","$184,213.95","$137,012.87","74.37%","$0","0%"
"DPR","P-6CWCMVE","202605","$184,213.95","$137,012.87","74.37%","$0","0%"
"DPR","P-6CWGLZ1","202405","$400,000","$0","0%",,
"DPR","P-6CWGLZ1","202409","$400,000","$0","0%","$0","0%"
"DPR","P-6CWGLZ1","202501","$400,000","$0","0%","$0","0%"
"DPR","P-6CWGLZ1","202505","$400,000","$0","0%","$0","0%"
"DPR","P-6CWGLZ1","202509","$400,000","$0","0%","$0","0%"
"DPR","P-6CWGLZ1","202601","$0","$0","0%","$-400,000","-100%"
"DPR","P-6CWGLZ1","202605","$0","$0","0%","$0",
"DPR","P-6CWPAV1","202405","$1,994,000","$0","0%",,
"DPR","P-6CWPAV1","202409","$1,999,000","$1,060.74","0.05%","$5,000","0.25%"
"DPR","P-6CWPAV1","202501","$1,999,000","$75,000","3.75%","$0","0%"
"DPR","P-6CWPAV1","202505","$1,999,000","$133,277.78","6.66%","$0","0%"
"DPR","P-6CWPAV1","202509","$2,189,000","$143,600.91","6.56%","$190,000","9.5%"
"DPR","P-6CWPAV1","202601","$2,189,000","$918,474.16","41.95%","$0","0%"
"DPR","P-6CWPAV1","202605","$2,189,000","$1,009,255.16","46.1%","$0","0%"
"DPR","P-6CWPLE1","202004","$2,200,000",,,,
"DPR","P-6CWPLE1","202305","$2,696,000","$0","0%","$496,000","22.54%"
"DPR","P-6CWPLE1","202309","$2,696,000","$0","0%","$0","0%"
"DPR","P-6CWPLE1","202401","$2,696,000","$0","0%","$0","0%"
"DPR","P-6CWPLE1","202405","$2,696,000","$0","0%","$0","0%"
"DPR","P-6CWPLE1","202409","$2,696,000","$0","0%","$0","0%"
"DPR","P-6CWPLE1","202501","$2,696,000","$0","0%","$0","0%"
"DPR","P-6CWPLE1","202505","$2,696,000","$0","0%","$0","0%"
"DPR","P-6CWPLE1","202509","$2,696,000","$0","0%","$0","0%"
"DPR","P-6CWPLE1","202601","$2,696,000","$0","0%","$0","0%"
"DPR","P-6CWPLE1","202605","$2,696,000","$0","0%","$0","0%"
"DPR","P-6CWPLG1","202104","$1,371,000",,,,
"DPR","P-6CWPLG1","202305","$3,409,000","$0","0%","$2,038,000","148.65%"
"DPR","P-6CWPLG1","202309","$3,623,000","$1,327,573.22","36.64%","$214,000","6.27%"
"DPR","P-6CWPLG1","202401","$3,623,000","$1,327,573.22","36.64%","$0","0%"
"DPR","P-6CWPLG1","202405","$3,623,000","$1,327,573.22","36.64%","$0","0%"
"DPR","P-6CWPLG1","202409","$3,623,000","$1,327,573.22","36.64%","$0","0%"
"DPR","P-6CWPLG1","202501","$3,623,000","$1,327,573.22","36.64%","$0","0%"
"DPR","P-6CWPLG1","202505","$3,623,000","$1,327,573.22","36.64%","$0","0%"
"DPR","P-6CWPLG1","202509","$2,129,207.47","$1,327,573.22","62.35%","$-1,493,792.53","-41.23%"
"DPR","P-6CWPLG1","202601","$2,118,207.47","$1,388,487.2","65.55%","$-11,000","-0.51%"
"DPR","P-6CWPLG1","202605","$2,118,207.47","$1,388,487.2","65.55%","$0","0%"
"DPR","P-6CWR22D","202104","$2,000,000",,,,
"DPR","P-6CWR22D","202305","$2,223,000","$170,345.36","7.66%","$223,000","11.15%"
"DPR","P-6CWR22D","202309","$2,223,000","$170,345.36","7.66%","$0","0%"
"DPR","P-6CWR22D","202401","$2,223,000","$206,480.83","9.28%","$0","0%"
"DPR","P-6CWR22D","202405","$2,223,000","$223,000","10.03%","$0","0%"
"DPR","P-6CWR22D","202409","$2,318,000","$259,536.05","11.19%","$95,000","4.27%"
"DPR","P-6CWR22D","202501","$2,318,000","$908,671.56","39.2%","$0","0%"
"DPR","P-6CWR22D","202505","$2,418,000","$1,386,676","57.34%","$100,000","4.31%"
"DPR","P-6CWR22D","202509","$2,490,000","$1,389,363.33","55.79%","$72,000","2.97%"
"DPR","P-6CWR22D","202601","$2,490,000","$1,987,333.75","79.81%","$0","0%"
"DPR","P-6CWR22D","202605","$2,441,000","$2,119,254.68","86.81%","$-49,000","-1.96%"
"DPR","P-6CWREWA","202011","$12,269,000",,,,
"DPR","P-6CWREWA","202305","$15,743,437.6","$765,859.34","4.86%","$3,474,437.6","28.31%"
"DPR","P-6CWREWA","202309","$15,743,437.6","$765,859.34","4.86%","$0","0%"
"DPR","P-6CWREWA","202401","$2,148,437.6","$765,859.34","35.64%","$-13,595,000","-86.35%"
"DPR","P-6CWREWA","202405","$2,148,437.6","$1,160,340.59","54%","$0","0%"
"DPR","P-6CWREWA","202409","$2,148,781.6","$1,160,340.59","53.99%","$344","0.01%"
"DPR","P-6CWREWA","202501","$2,148,781.6","$1,160,340.59","53.99%","$0","0%"
"DPR","P-6CWREWA","202505","$2,148,781.6","$1,287,877.01","59.93%","$0","0%"
"DPR","P-6CWREWA","202509","$2,148,781.6","$1,649,757.31","76.77%","$0","0%"
"DPR","P-6CWREWA","202601","$2,148,781.6","$1,672,430.01","77.83%","$0","0%"
"DPR","P-6CWREWA","202605","$2,148,781.6","$1,712,315.01","79.68%","$0","0%"
"DPR","P-6CWRPZ1","202210","$2,080,000",,,,
"DPR","P-6CWRPZ1","202305","$1,600,000","$0","0%","$-480,000","-23.07%"
"DPR","P-6CWRPZ1","202309","$1,641,000","$84.46","0%","$41,000","2.56%"
"DPR","P-6CWRPZ1","202401","$1,641,000","$211.14","0.01%","$0","0%"
"DPR","P-6CWRPZ1","202405","$1,641,000","$21,299.33","1.29%","$0","0%"
"DPR","P-6CWRPZ1","202409","$1,640,800","$41,000","2.49%","$-200","-0.01%"
"DPR","P-6CWRPZ1","202501","$1,690,800","$41,000","2.42%","$50,000","3.04%"
"DPR","P-6CWRPZ1","202505","$1,690,800","$122,488.6","7.24%","$0","0%"
"DPR","P-6CWRPZ1","202509","$1,827,800","$232,744.08","12.73%","$137,000","8.1%"
"DPR","P-6CWRPZ1","202601","$1,827,800","$309,066.86","16.9%","$0","0%"
"DPR","P-6CWRPZ1","202605","$1,827,800","$315,375.6","17.25%","$0","0%"
"DPR","P-6CWRWXM","202309","$2,210,000",,,,
"DPR","P-6CWRWXM","202309","$2,210,000","$0","0%","$0","0%"
"DPR","P-6CWRWXM","202401","$13,575,000","$0","0%","$11,365,000","514.25%"
"DPR","P-6CWRWXM","202405","$13,575,000","$0","0%","$0","0%"
"DPR","P-6CWRWXM","202409","$13,600,000","$17,178.18","0.12%","$25,000","0.18%"
"DPR","P-6CWRWXM","202501","$13,181,000","$20,990.23","0.15%","$-419,000","-3.08%"
"DPR","P-6CWRWXM","202505","$12,457,000","$37,655.4","0.3%","$-724,000","-5.49%"
"DPR","P-6CWRWXM","202509","$12,531,641.33","$159,493.93","1.27%","$74,641.33","0.59%"
"DPR","P-6CWRWXM","202601","$12,469,641.33","$1,596,869.87","12.8%","$-62,000","-0.49%"
"DPR","P-6CWRWXM","202605","$12,469,641.33","$4,586,371.96","36.78%","$0","0%"
"DPR","P-6CWSTF2","202302","$9,950,000",,,,
"DPR","P-6CWSTF2","202305","$9,950,000","$0","0%","$0","0%"
"DPR","P-6CWSTF2","202309","$9,950,000","$0","0%","$0","0%"
"DPR","P-6CWSTF2","202401","$9,950,000","$0","0%","$0","0%"
"DPR","P-6CWSTF2","202405","$9,950,000","$0","0%","$0","0%"
"DPR","P-6CWSTF2","202409","$10,025,000","$35,269.76","0.35%","$75,000","0.75%"
"DPR","P-6CWSTF2","202501","$10,025,000","$53,202.62","0.53%","$0","0%"
"DPR","P-6CWSTF2","202505","$10,025,000","$1,304,622.23","13.01%","$0","0%"
"DPR","P-6CWSTF2","202509","$10,111,686.5","$2,278,319.53","22.53%","$86,686.5","0.86%"
"DPR","P-6CWSTF2","202601","$10,111,686.5","$2,344,016.5","23.18%","$0","0%"
"DPR","P-6CWSTF2","202605","$10,111,686.5","$4,289,803.48","42.42%","$0","0%"
"DPR","P-6CWTEL1","202309","$1,700,000",,,,
"DPR","P-6CWTEL1","202309","$1,700,000","$0","0%","$0","0%"
"DPR","P-6CWTEL1","202401","$1,700,000","$0","0%","$0","0%"
"DPR","P-6CWTEL1","202405","$1,700,000","$0","0%","$0","0%"
"DPR","P-6CWTEL1","202409","$1,720,000","$6,364.47","0.37%","$20,000","1.17%"
"DPR","P-6CWTEL1","202501","$1,720,000","$23,568.06","1.37%","$0","0%"
"DPR","P-6CWTEL1","202505","$1,720,000","$125,597.65","7.3%","$0","0%"
"DPR","P-6CWTEL1","202509","$1,885,000","$308,808.57","16.38%","$165,000","9.59%"
"DPR","P-6CWTEL1","202601","$1,899,000","$566,934.26","29.85%","$14,000","0.74%"
"DPR","P-6CWTEL1","202605","$1,899,000","$571,855.75","30.11%","$0","0%"
"DPR","P-6DEERFE","202004","$356,000",,,,
"DPR","P-6DEERFE","202305","$730,000","$0","0%","$374,000","105.05%"
"DPR","P-6DEERFE","202309","$730,000","$0","0%","$0","0%"
"DPR","P-6DEERFE","202401","$730,000","$0","0%","$0","0%"
"DPR","P-6DEERFE","202405","$730,000","$0","0%","$0","0%"
"DPR","P-6DEERFE","202409","$830,350","$162,402.5","19.55%","$100,350","13.74%"
"DPR","P-6DEERFE","202501","$830,350","$284,073.47","34.21%","$0","0%"
"DPR","P-6DEERFE","202505","$830,350","$344,796.96","41.52%","$0","0%"
"DPR","P-6DEERFE","202509","$889,350","$355,488.36","39.97%","$59,000","7.1%"
"DPR","P-6DEERFE","202601","$889,350","$597,980.61","67.23%","$0","0%"
"DPR","P-6DEERFE","202605","$889,350","$597,980.61","67.23%","$0","0%"
"DPR","P-6EABS25","202501","$1,409,000","$0","0%",,
"DPR","P-6EABS25","202505","$1,409,000","$0","0%","$0","0%"
"DPR","P-6EABS25","202509","$1,409,000","$0","0%","$0","0%"
"DPR","P-6EABS25","202601","$1,409,000","$0","0%","$0","0%"
"DPR","P-6EABS25","202605","$1,409,000","$0","0%","$0","0%"
"DPR","P-6EABTRD","202401","$652,000","$0","0%",,
"DPR","P-6EABTRD","202405","$652,000","$0","0%","$0","0%"
"DPR","P-6EABTRD","202409","$652,000","$0","0%","$0","0%"
"DPR","P-6EABTRD","202501","$4,953,000","$0","0%","$4,301,000","659.66%"
"DPR","P-6EABTRD","202505","$4,953,000","$0","0%","$0","0%"
"DPR","P-6EABTRD","202509","$4,953,000","$0","0%","$0","0%"
"DPR","P-6EABTRD","202601","$4,953,000","$0","0%","$0","0%"
"DPR","P-6EABTRD","202605","$4,953,000","$0","0%","$0","0%"
"DPR","P-6EABTRF","202401","$501,000","$0","0%",,
"DPR","P-6EABTRF","202405","$501,000","$0","0%","$0","0%"
"DPR","P-6EABTRF","202409","$501,000","$0","0%","$0","0%"
"DPR","P-6EABTRF","202501","$1,397,000","$0","0%","$896,000","178.84%"
"DPR","P-6EABTRF","202505","$1,397,000","$0","0%","$0","0%"
"DPR","P-6EABTRF","202509","$1,397,000","$0","0%","$0","0%"
"DPR","P-6EABTRF","202601","$1,397,000","$0","0%","$0","0%"
"DPR","P-6EABTRF","202605","$1,397,000","$0","0%","$0","0%"
"DPR","P-6EABTRS","201904","$307,000",,,,
"DPR","P-6EABTRS","202305","$537,560","$303,598.5","56.47%","$230,560","75.1%"
"DPR","P-6EABTRS","202309","$787,560","$303,598.5","38.54%","$250,000","46.5%"
"DPR","P-6EABTRS","202401","$537,560","$318,742","59.29%","$-250,000","-31.74%"
"DPR","P-6EABTRS","202405","$537,560","$321,559","59.81%","$0","0%"
"DPR","P-6EABTRS","202409","$537,559","$321,559","59.81%","$-1","0%"
"DPR","P-6EABTRS","202501","$321,559","$321,559","100%","$-216,000","-40.18%"
"DPR","P-6EABTRS","202505","$321,559","$321,559","100%","$0","0%"
"DPR","P-6EABTRS","202509","$321,559","$321,559","100%","$0","0%"
"DPR","P-6EABTRS","202601","$321,559","$321,559","100%","$0","0%"
"DPR","P-6EABTRS","202605","$321,559","$321,559","100%","$0","0%"
"DPR","P-6EABTSR","202401","$250,000","$0","0%",,
"DPR","P-6EABTSR","202405","$250,000","$0","0%","$0","0%"
"DPR","P-6EABTSR","202409","$250,000","$0","0%","$0","0%"
"DPR","P-6EABTSR","202501","$0","$0","0%","$-250,000","-100%"
"DPR","P-6EABTSR","202505","$0","$0","0%","$0",
"DPR","P-6ENVLP1","202309","$8,221,000",,,,
"DPR","P-6ENVLP1","202309","$8,221,000","$0","0%","$0","0%"
"DPR","P-6ENVLP1","202401","$8,221,000","$0","0%","$0","0%"
"DPR","P-6ENVLP1","202405","$8,221,000","$0","0%","$0","0%"
"DPR","P-6ENVLP1","202409","$8,221,000","$0","0%","$0","0%"
"DPR","P-6ENVLP1","202501","$8,221,000","$0","0%","$0","0%"
"DPR","P-6ENVLP1","202505","$8,221,000","$0","0%","$0","0%"
"DPR","P-6ENVLP1","202509","$8,221,000","$0","0%","$0","0%"
"DPR","P-6ENVLP1","202601","$8,221,000","$0","0%","$0","0%"
"DPR","P-6ENVLP1","202605","$8,221,000","$0","0%","$0","0%"
"DPR","P-6FACD21","202210","$2,490,000",,,,
"DPR","P-6FACD21","202305","$1,914,000","$0","0%","$-576,000","-23.13%"
"DPR","P-6FACD21","202309","$1,914,000","$0","0%","$0","0%"
"DPR","P-6FACD21","202401","$1,914,000","$0","0%","$0","0%"
"DPR","P-6FACD21","202405","$1,914,000","$0","0%","$0","0%"
"DPR","P-6FACD21","202409","$1,914,000","$0","0%","$0","0%"
"DPR","P-6FACD21","202501","$1,914,000","$0","0%","$0","0%"
"DPR","P-6FACD21","202505","$1,914,000","$0","0%","$0","0%"
"DPR","P-6FACD21","202509","$1,914,000","$0","0%","$0","0%"
"DPR","P-6FACD21","202601","$1,911,000","$0","0%","$-3,000","-0.15%"
"DPR","P-6FACD21","202605","$1,911,000","$0","0%","$0","0%"
"DPR","P-6FLMMUL","201710","$8,451,000",,,,
"DPR","P-6FLMMUL","202305","$1,196,162.7","$571,788.49","47.8%","$-7,254,837.3","-85.84%"
"DPR","P-6FLMMUL","202309","$1,196,162.7","$571,788.49","47.8%","$0","0%"
"DPR","P-6FLMMUL","202401","$1,264,162.7","$571,788.49","45.23%","$68,000","5.68%"
"DPR","P-6FLMMUL","202405","$1,072,162.7","$571,788.49","53.33%","$-192,000","-15.18%"
"DPR","P-6FLMMUL","202409","$1,072,162.7","$571,788.49","53.33%","$0","0%"
"DPR","P-6FLMMUL","202501","$1,072,162.7","$579,209.99","54.02%","$0","0%"
"DPR","P-6FLMMUL","202505","$1,072,162.7","$579,209.99","54.02%","$0","0%"
"DPR","P-6FLMMUL","202509","$1,072,162.7","$579,209.99","54.02%","$0","0%"
"DPR","P-6FLMMUL","202601","$1,072,162.7","$579,209.99","54.02%","$0","0%"
"DPR","P-6FLMMUL","202605","$1,072,162.7","$579,209.99","54.02%","$0","0%"
"DPR","P-6FNCE01","202104","$444,000",,,,
"DPR","P-6FNCE01","202305","$444,000","$0","0%","$0","0%"
"DPR","P-6FNCE01","202309","$444,000","$0","0%","$0","0%"
"DPR","P-6FNCE01","202401","$444,000","$0","0%","$0","0%"
"DPR","P-6FNCE01","202405","$444,000","$0","0%","$0","0%"
"DPR","P-6FNCE01","202409","$444,000","$0","0%","$0","0%"
"DPR","P-6FNCE01","202501","$444,000","$0","0%","$0","0%"
"DPR","P-6FNCE01","202505","$354,000","$0","0%","$-90,000","-20.27%"
"DPR","P-6FNCE01","202509","$354,000","$0","0%","$0","0%"
"DPR","P-6FNCE01","202601","$354,000","$0","0%","$0","0%"
"DPR","P-6FNCE01","202605","$354,000","$0","0%","$0","0%"
"DPR","P-6GASBSI","201410","$1,250,000",,,,
"DPR","P-6GASBSI","202305","$3,905,149.32","$136,681.25","3.5%","$2,655,149.32","212.41%"
"DPR","P-6GASBSI","202309","$3,845,681.25","$136,681.25","3.55%","$-59,468.07","-1.52%"
"DPR","P-6GASBSI","202401","$4,114,681.25","$136,681.25","3.32%","$269,000","6.99%"
"DPR","P-6GASBSI","202405","$4,114,681.25","$136,681.25","3.32%","$0","0%"
"DPR","P-6GASBSI","202409","$4,114,681.25","$136,681.25","3.32%","$0","0%"
"DPR","P-6GASBSI","202501","$4,114,681.25","$136,681.25","3.32%","$0","0%"
"DPR","P-6GASBSI","202505","$4,114,681.25","$136,681.25","3.32%","$0","0%"
"DPR","P-6GASBSI","202509","$4,114,681.25","$136,681.25","3.32%","$0","0%"
"DPR","P-6GASBSI","202601","$4,114,681.25","$136,681.25","3.32%","$0","0%"
"DPR","P-6GASBSI","202605","$4,114,681.25","$136,681.25","3.32%","$0","0%"
"DPR","P-6GBPTMS","202501","$408,000","$0","0%",,
"DPR","P-6GBPTMS","202505","$408,000","$0","0%","$0","0%"
"DPR","P-6GBPTMS","202509","$408,055.16","$0","0%","$55.16","0.01%"
"DPR","P-6GBPTMS","202601","$408,055.16","$88,055.16","21.57%","$0","0%"
"DPR","P-6GBPTMS","202605","$408,055.16","$88,055.16","21.57%","$0","0%"
"DPR","P-6GMBXGI","202202","$1,937,000",,,,
"DPR","P-6GMBXGI","202305","$1,875,000","$75,000","4%","$-62,000","-3.2%"
"DPR","P-6GMBXGI","202309","$1,875,000","$75,000","4%","$0","0%"
"DPR","P-6GMBXGI","202401","$502,000","$75,000","14.94%","$-1,373,000","-73.22%"
"DPR","P-6GMBXGI","202405","$502,000","$75,000","14.94%","$0","0%"
"DPR","P-6GMBXGI","202409","$502,000","$75,000","14.94%","$0","0%"
"DPR","P-6GMBXGI","202501","$502,000","$75,000","14.94%","$0","0%"
"DPR","P-6GMBXGI","202505","$589,000","$76,603.71","13%","$87,000","17.33%"
"DPR","P-6GMBXGI","202509","$591,000","$76,603.71","12.96%","$2,000","0.33%"
"DPR","P-6GMBXGI","202601","$591,000","$216,019.69","36.55%","$0","0%"
"DPR","P-6GMBXGI","202605","$591,000","$332,621.28","56.28%","$0","0%"
"DPR","P-6GRST01","201201","$3,125,000",,,,
"DPR","P-6GRST01","202305","$3,433,362.68","$2,983,904.47","86.9%","$308,362.68","9.86%"
"DPR","P-6GRST01","202309","$3,433,362.68","$2,983,904.47","86.9%","$0","0%"
"DPR","P-6GRST01","202401","$3,433,362.68","$2,983,904.47","86.9%","$0","0%"
"DPR","P-6GRST01","202405","$3,433,362.68","$2,983,904.47","86.9%","$0","0%"
"DPR","P-6GRST01","202409","$3,433,362.68","$2,983,904.47","86.9%","$0","0%"
"DPR","P-6GRST01","202501","$3,433,362.68","$2,983,904.47","86.9%","$0","0%"
"DPR","P-6GRST01","202505","$3,433,362.68","$2,983,904.47","86.9%","$0","0%"
"DPR","P-6GRST01","202509","$3,433,362.68","$2,983,904.47","86.9%","$0","0%"
"DPR","P-6GRST01","202601","$3,433,362.68","$3,129,395.61","91.14%","$0","0%"
"DPR","P-6GRST01","202605","$3,129,362.68","$3,129,395.61","100%","$-304,000","-8.85%"
"DPR","P-6GTGDN1","202309","$46,250,000","$0","0%",,
"DPR","P-6GTGDN1","202309","$46,250,000",,,"$0","0%"
"DPR","P-6GTGDN1","202401","$46,250,000","$0","0%","$0","0%"
"DPR","P-6GTGDN1","202405","$46,250,000","$0","0%","$0","0%"
"DPR","P-6GTGDN1","202409","$46,249,621","$0","0%","$-379","0%"
"DPR","P-6GTGDN1","202501","$46,249,621","$527,172.9","1.13%","$0","0%"
"DPR","P-6GTGDN1","202505","$46,249,621","$809,155.49","1.74%","$0","0%"
"DPR","P-6GTGDN1","202509","$46,349,337","$842,191.92","1.81%","$99,716","0.21%"
"DPR","P-6GTGDN1","202601","$46,349,337","$982,063.35","2.11%","$0","0%"
"DPR","P-6GTGDN1","202605","$46,349,337","$1,021,939.66","2.2%","$0","0%"
"DPR","P-6IHOTPS","202509","$476,000","$0","0%",,
"DPR","P-6IHOTPS","202601","$476,000","$0","0%","$0","0%"
"DPR","P-6IHOTPS","202605","$476,000","$0","0%","$0","0%"
"DPR","P-6IHTPPS","202509","$1,428,000","$0","0%",,
